Country,Country_pt,Region,Year,Infant_deaths,Under_five_deaths,Adult_mortality,Alcohol_consumption,Hepatitis_B,Measles,BMI,Polio,Diphtheria,Incidents_HIV,GDP_per_capita,Population_mln,Thinness_ten_nineteen_years,Thinness_five_nine_years,Schooling,Economy_status_Developed,Economy_status_Developing,Life_expectancy,Meningitis,Alzheimer's Disease and Other Dementias,Parkinson's Disease,Nutritional Deficiencies,Malaria,Drowning,Interpersonal Violence,Maternal Disorders,HIV/AIDS,Drug Use Disorders,Tuberculosis,Cardiovascular Diseases,Lower Respiratory Infections,Neonatal Disorders,Alcohol Use Disorders,Self-harm,Exposure to Forces of Nature,Diarrheal Diseases,Environmental Heat and Cold Exposure,Neoplasms,Conflict and Terrorism,Diabetes Mellitus,Chronic Kidney Disease,Poisonings,Protein-Energy Malnutrition,Road Injuries,Chronic Respiratory Diseases,Cirrhosis and Other Chronic Liver Diseases,Digestive Diseases,"Fire, Heat, and Hot Substances",Acute Hepatitis
Turkiye,Turquia,Middle East,2006,20.5,24.3,125.8835,1.39,82,65,27.2,90,90,0.08,8174,68.76,5,4.8,6.1,0,1,72.8,410,15889,3247,757,0,611,1600,255,162,180,1018,156816,9895,9795,179,2273,15,818,52,89838,990,18908,15639,375,556,6962,30811,6448,12341,405,152
Turkiye,Turquia,Middle East,2007,19.2,22.5,123.188,1.37,96,65,27.2,96,96,0.08,8484,69.58,5,4.8,6.2,0,1,73.2,995,11487,2035,548,6,805,1947,500,105,138,1584,125897,9897,19106,171,2518,75,1521,65,59775,231,14580,12088,429,432,5914,21935,5884,10812,452,522
Turkiye,Turquia,Middle East,2008,17.9,20.9,120.8415,1.51,92,65,27.3,96,96,0.08,8451,70.42,5,4.8,6.3,0,1,73.6,464,14541,2857,606,0,576,1658,269,89,150,1189,148284,8572,11928,170,2262,62,958,54,79101,144,18957,13943,339,461,6135,28215,6243,11860,410,204
Turkiye,Turquia,Middle East,2009,16.6,19.5,118.495,1.52,94,65,27.4,96,96,0.08,7942,71.32,4.9,4.8,6.5,0,1,74.1,427,15455,3151,681,0,575,1590,246,139,163,1076,153923,9234,10272,174,2256,656,846,54,87607,451,19465,15048,355,513,6702,30291,6414,12190,402,167
Turkiye,Turquia,Middle East,2010,15.5,18.1,116.1485,1.42,96,65,27.5,97,97,0.08,8492,72.33,4.9,4.7,6.7,0,1,74.5,401,16387,3381,874,0,686,1637,288,178,217,980,162746,11008,9633,192,2348,11,804,49,92577,1309,18668,16310,415,619,7430,31653,6557,12637,420,142
Turkiye,Turquia,Middle East,2011,14.5,16.9,113.8015,1.47,96,65,27.5,97,97,0.08,9299,73.44,4.9,4.7,7.2,0,1,74.9,735,12580,2223,527,5,671,1797,363,101,141,1327,128137,8458,15405,165,2390,59,1238,66,64842,269,15650,12290,369,410,5742,23765,5938,11166,427,312
Turkiye,Turquia,Middle East,2012,13.6,15.8,111.4545,1.47,97,65,27.6,97,97,0.08,9587,74.65,4.9,4.7,7.5,0,1,75.4,1105,11205,2004,576,6,881,2047,612,91,135,1801,127567,11384,20796,171,2551,186,1753,54,58358,173,14410,12217,469,456,5990,21201,5841,10604,464,744
Turkiye,Turquia,Middle East,2013,12.7,14.7,109.578,1.33,97,65,27.7,98,98,0.08,10226,75.93,4.9,4.7,7.7,0,1,75.8,671,13224,2412,541,5,614,1737,312,76,142,1246,133256,8291,13861,163,2302,16,1151,58,68123,485,16534,12667,348,417,5685,25156,6007,11448,418,259
Turkiye,Turquia,Middle East,2014,11.9,13.8,107.701,1.39,96,65,27.7,96,96,0.08,10550,77.23,4.9,4.7,7.6,0,1,76.2,1228,10840,1960,592,7,999,2192,775,79,131,2083,127958,13090,22242,170,2580,86,2150,54,57449,28,14317,12305,531,476,6123,20082,5725,10211,480,1149
Turkiye,Turquia,Middle East,2015,11.1,13,105.824,1.32,97,65,27.8,97,97,0.08,11006,78.53,4.9,4.8,7.8,0,1,76.5,1462,9824,1591,656,8,1265,2590,1001,60,136,2665,117613,15880,24668,169,3054,5,2414,66,55136,133,13721,11316,626,554,7299,17719,5387,9457,518,1398
Ukraine,Ucrânia,Rest of Europe,2000,15.7,18.3,256.5475,6.95,66,99,25.7,99,99,0.67,1420,49.18,3,3.1,10.7,0,1,67.7,667,10589,2882,374,0,8258,8308,117,5602,1591,5795,444888,8486,2447,12304,18273,10,122,4819,114487,0,3540,1459,3903,158,10196,28519,14377,23208,4484,109
Ukraine,Ucrânia,Rest of Europe,2001,15,17.4,255.8925,7.31,74,98,25.7,99,99,0.61,1561,48.66,2.9,3,10.4,0,1,67.8,652,10516,2875,334,0,7870,7849,112,5504,1566,5999,441327,8403,2245,12446,17339,9,106,4726,110398,0,3354,1470,3847,142,10619,26021,15224,23866,4486,111
Ukraine,Ucrânia,Rest of Europe,2002,14.3,16.6,261.6095,7.13,48,98,25.8,99,99,0.55,1660,48.2,2.9,3,10.5,0,1,68.3,656,10525,2944,307,0,7451,7634,112,5047,1590,6323,451071,8586,2019,12693,16914,0,95,4823,109370,1,3295,1530,3850,130,11077,24524,16866,25550,4579,111
Ukraine,Ucrânia,Rest of Europe,2003,13.6,15.8,262.4035,6.81,77,99,25.9,99,97,0.49,1833,47.81,2.8,2.9,10.6,0,1,68.2,641,10692,2994,282,0,6646,6999,102,5438,1588,6470,454886,8557,1911,12771,16091,0,85,4748,105904,0,3195,1593,3668,119,11015,22689,18337,27004,4392,112
Ukraine,Ucrânia,Rest of Europe,2004,13,15.1,269.69,6.51,98,97,25.9,99,99,0.44,2065,47.45,2.7,2.8,10.7,0,1,68.2,644,10945,3074,262,0,6273,6855,94,5752,1676,6773,463553,8791,1923,13030,15823,0,80,4834,105005,0,3192,1715,3558,109,11150,21397,20764,29647,4254,117
Ukraine,Ucrânia,Rest of Europe,2005,12.5,14.5,276.8135,6.82,97,96,26,95,96,0.4,2144,47.11,2.7,2.8,11.2,0,1,68,629,11317,3210,236,0,5428,7075,90,8863,1720,7001,475788,8809,1931,12951,15423,21,76,4850,102204,59,3202,1942,3229,98,10718,20168,22700,31814,3837,121
Ukraine,Ucrânia,Rest of Europe,2006,12,14,263.497,7.42,96,98,26.1,99,98,0.35,2322,46.79,2.6,2.7,11.2,0,1,68.1,571,11668,3198,210,0,4701,6458,87,9063,1659,6482,461605,8320,2079,12277,14307,21,74,5176,96578,56,3028,2011,2804,90,9993,18071,22612,31491,3373,126
Ukraine,Ucrânia,Rest of Europe,2007,11.5,13.4,271.3425,8.12,92,96,26.1,98,98,0.33,2528,46.51,2.5,2.7,11.2,0,1,68.2,570,12069,3322,206,0,4674,6670,105,9409,1742,6623,471829,8706,2300,11801,14625,18,75,4316,98316,54,3070,2184,2681,88,10109,17297,24698,33915,3306,131
Ukraine,Ucrânia,Rest of Europe,2008,11.1,12.9,268.4445,9.41,84,95,26.2,91,90,0.31,2599,46.26,2.5,2.6,11.3,0,1,68.3,547,12484,3395,198,0,4279,6215,102,9902,1727,6346,472941,8655,2295,10981,14236,50,76,4029,98623,51,3019,2287,2445,85,9355,16217,25241,34580,3089,133
Ukraine,Ucrânia,Rest of Europe,2009,10.6,12.3,230.8795,8.97,66,68,26.2,74,71,0.3,2215,46.05,2.5,2.6,11.3,0,1,69.2,471,12837,3269,167,0,3379,4955,117,9232,1417,5056,440676,7457,2163,9421,12016,14,72,3175,90806,40,2682,2173,1924,75,7384,14151,21318,29990,2483,125
Ukraine,Ucrânia,Rest of Europe,2010,10.1,11.7,213.7115,7.77,48,41,26.3,57,52,0.28,2315,45.87,2.4,2.5,11.3,0,1,70.3,435,13305,3296,151,0,3004,4460,106,8990,1253,4486,434107,7027,2076,8380,11122,15,74,2757,89047,39,2564,2190,1641,69,6477,13152,19478,28032,2198,122
Ukraine,Ucrânia,Rest of Europe,2011,9.6,11.2,203.8,8.74,21,56,26.3,54,50,0.26,2450,45.71,2.4,2.5,11.3,0,1,70.8,423,13715,3251,139,0,2721,4135,88,8824,1168,4113,420293,6815,1983,7701,10666,13,75,2521,87652,34,2441,2188,1475,64,5914,12110,18323,26804,2047,116
Ukraine,Ucrânia,Rest of Europe,2012,9.2,10.7,203.7885,8.54,46,54,26.4,72,76,0.26,2460,45.59,2.4,2.4,11.3,0,1,70.9,392,14178,3295,131,0,2658,4030,77,8640,1159,4007,420759,6928,1897,7351,10757,12,78,2617,89246,34,2431,2275,1402,61,5722,11533,18400,27150,1969,109
Ukraine,Ucrânia,Rest of Europe,2013,8.8,10.2,201.674,8.73,46,54,26.4,72,76,0.24,2466,45.49,2.3,2.4,11.3,0,1,71.2,381,14563,3296,119,0,2646,3577,68,5730,1190,3891,417440,7150,1722,7163,11150,10,81,2355,89518,1,2394,2360,1325,55,5666,10980,18435,27396,1922,87
Ukraine,Ucrânia,Rest of Europe,2014,8.4,9.8,203.08,7.58,22,57,26.5,45,23,0.24,2346,45.27,2.3,2.4,11.3,0,1,71.2,363,14857,3142,119,0,2572,4807,85,7223,1149,3501,395762,6915,1690,6804,10902,14,79,2267,85023,5774,2275,2271,1236,58,5532,10068,17095,25754,1791,94
Ukraine,Ucrânia,Rest of Europe,2015,8.1,9.5,202.8,6.04,22,57,26.5,51,23,0.23,2125,45.15,2.3,2.4,11.3,0,1,71.2,491,15443,3489,146,0,3756,5240,98,6926,1532,4700,455290,9188,1807,7349,15322,10,92,2986,100754,2079,2745,2767,1558,69,7803,11454,22167,32662,2312,82
United Kingdom,Reino Unido,Rest of Europe,2000,5.6,6.5,88.0225,10.82,88,86,26.3,91,91,0.08,39229,58.89,0.7,0.5,11.7,1,0,77.7,478,22905,5218,163,0,338,461,62,268,1975,554,239565,48783,2060,995,5891,16,804,224,166014,14,6714,4653,240,87,4234,40522,7712,26308,576,22
United Kingdom,Reino Unido,Rest of Europe,2001,5.5,6.4,86.493,11.31,88,86,26.4,91,91,0.08,39888,59.12,0.7,0.5,11.8,1,0,78,514,23333,5353,163,0,335,535,62,290,2032,531,233119,43359,1965,1176,5785,4,1020,205,164840,14,6660,4784,208,94,4141,40655,8027,26883,550,23
United Kingdom,Reino Unido,Rest of Europe,2002,5.4,6.3,85.37,11.33,88,86,26.5,91,91,0.08,40563,59.37,0.7,0.5,11.9,1,0,78.1,425,23827,5570,165,0,331,550,56,295,2041,524,230394,41747,1949,1290,5676,15,1255,192,166083,5,6687,4981,191,100,4088,41715,8413,27860,539,24
United Kingdom,Reino Unido,Rest of Europe,2003,5.3,6.2,84.179,11.28,88,86,26.5,91,91,0.08,41598,59.65,0.7,0.5,12,1,0,78.4,416,24271,5744,166,0,326,554,61,340,2031,513,224685,40451,2028,1389,5526,0,1524,201,167145,55,6647,5126,178,103,4004,42535,8714,28569,522,24
United Kingdom,Reino Unido,Rest of Europe,2004,5.2,6.1,80.819,11.58,88,86,26.6,92,92,0.08,42337,59.99,0.7,0.5,12.1,1,0,78.7,390,24610,5782,162,0,312,532,59,288,2052,485,213148,38189,2006,1482,5371,2,1784,175,166006,24,6399,5130,165,103,3842,42083,8782,28610,492,24
United Kingdom,Reino Unido,Rest of Europe,2005,5.1,6,79.5075,11.38,88,86,26.7,91,91,0.08,43137,60.4,0.7,0.5,12.2,1,0,79,382,25153,5885,160,0,312,527,61,315,2111,473,204902,37060,2028,1561,5305,18,2088,170,165756,81,6234,5211,156,105,3744,42263,8935,28889,467,25
United Kingdom,Reino Unido,Rest of Europe,2006,5,5.9,80.04,10.93,88,86,26.8,92,92,0.08,43928,60.85,0.7,0.5,12.4,1,0,79.2,331,25785,5994,159,0,317,508,60,330,2235,466,197876,35947,2068,1620,5405,0,2361,170,166590,68,6108,5342,155,108,3726,42427,9161,29268,460,25
United Kingdom,Reino Unido,Rest of Europe,2007,4.9,5.8,78.7825,11.06,88,86,26.8,92,92,0.08,44576,61.32,0.7,0.5,12.6,1,0,79.4,323,26451,6150,158,0,316,454,64,343,2359,443,192432,35467,2079,1673,5437,27,2452,168,168163,95,5988,5531,152,109,3618,42954,9272,29538,439,24
United Kingdom,Reino Unido,Rest of Europe,2008,4.8,5.6,78.4095,10.66,88,86,26.9,92,92,0.08,44121,61.81,0.8,0.5,12.8,1,0,79.6,310,27150,6317,157,0,315,427,61,339,2469,433,188260,35313,2026,1720,5558,14,2310,166,169922,56,5934,5695,150,110,3471,43660,9396,29865,432,24
United Kingdom,Reino Unido,Rest of Europe,2009,4.6,5.4,76.195,9.98,88,86,26.9,93,93,0.08,41929,62.28,0.8,0.5,13.1,1,0,80.1,294,27758,6355,156,0,312,408,70,334,2470,411,181482,34670,1973,1742,5545,8,2070,195,169668,112,5749,5792,146,111,3244,43614,9320,29649,415,24
United Kingdom,Reino Unido,Rest of Europe,2010,4.4,5.2,74.2785,10.01,88,86,27,94,94,0.08,42488,62.77,0.8,0.5,13.2,1,0,80.4,282,28550,6450,155,0,304,376,53,328,2444,397,178756,34955,1918,1751,5488,3,1865,154,170537,104,5700,6036,141,111,3016,44347,9335,29924,398,24
United Kingdom,Reino Unido,Rest of Europe,2011,4.3,5,71.514,9.8,88,86,27,95,95,0.08,42772,63.26,0.8,0.5,13,1,0,81,275,29177,6524,156,0,294,389,55,273,2399,383,176730,35802,1875,1754,5417,1,1708,145,172472,51,5664,6345,136,113,2822,45388,9287,30208,386,23
United Kingdom,Reino Unido,Rest of Europe,2012,4.1,4.8,69.147,9.53,88,86,27,95,95,0.08,43100,63.7,0.8,0.5,12.9,1,0,80.9,262,29681,6739,160,0,290,361,54,264,2398,383,178239,37186,1767,1751,5363,8,1610,141,175638,47,5743,6733,132,116,2699,46978,9273,30780,375,22
United Kingdom,Reino Unido,Rest of Europe,2013,4,4.7,69.542,9.42,88,86,27.1,95,95,0.08,43621,64.13,0.8,0.5,12.6,1,0,81,264,29910,6929,158,0,294,345,53,275,2487,386,178833,38209,1651,1741,5442,20,1524,137,178763,14,5812,7015,131,115,2653,48169,9416,31281,374,22
United Kingdom,Reino Unido,Rest of Europe,2014,3.9,4.5,68.7755,9.45,88,86,27.1,95,95,0.08,44596,64.6,0.8,0.5,12.7,1,0,81.3,259,30016,7039,153,0,296,340,44,215,2576,384,176323,38626,1611,1749,5447,8,1426,128,180410,9,5783,7195,131,113,2634,47951,9455,31361,368,22
United Kingdom,Reino Unido,Rest of Europe,2015,3.8,4.5,69.3335,9.59,88,86,27.1,96,96,0.08,45405,65.12,0.8,0.6,12.8,1,0,81,266,30352,7261,151,0,298,322,36,266,2697,386,177307,39708,1605,1742,5540,4,1394,121,183720,3,5912,7376,132,112,2621,49086,9704,31931,368,22
United States,Estados Unidos,North America,2000,7.1,8.4,113.6425,8.3,90,86,27.5,90,94,0.13,48746,282.16,0.8,0.7,12.7,1,0,76.6,1458,96426,19242,4760,0,3728,18204,617,16072,14578,1320,918346,77117,14828,8666,34363,140,3266,1296,602487,41,72376,53052,1117,4261,48207,153230,43766,92314,4296,301
United States,Estados Unidos,North America,2001,7,8.3,114.2395,8.25,89,86,27.7,89,94,0.13,48727,284.97,0.8,0.6,12.7,1,0,76.8,1344,104024,21562,4570,0,3761,18911,793,15100,21447,1122,895284,74344,14976,9740,36275,251,5870,1187,612745,538,76291,61472,1265,4123,49243,162757,47856,98219,4470,242
United States,Estados Unidos,North America,2002,6.9,8.2,114.049,8.33,88,86,27.8,90,94,0.13,49095,287.63,0.8,0.6,12.7,1,0,76.9,1223,117064,24369,4280,0,3819,18716,1103,11400,29263,926,833165,69921,14606,11191,40357,231,10287,1186,637146,487,72592,76152,1435,3907,44535,177366,53086,105255,3927,144
United States,Estados Unidos,North America,2003,6.9,8.1,113.733,8.4,92,86,27.9,91,96,0.13,50036,290.11,0.7,0.6,12.8,1,0,77,1288,109900,22755,4372,0,3850,19380,1007,13839,25614,1028,864804,72273,15105,10356,37506,3923,7953,1313,615940,969,75892,67056,1343,3967,48654,167679,49642,100617,4040,189
United States,Estados Unidos,North America,2004,6.8,8.1,111.0145,8.48,92,86,28,92,96,0.13,51485,292.81,0.7,0.6,12.8,1,0,77.5,1102,131616,28193,5268,0,3627,16618,1188,7413,43517,879,858443,73161,12284,13542,44950,235,11541,1268,689157,91,67583,96182,1540,4918,40155,200484,63045,118754,3798,120
United States,Estados Unidos,North America,2005,6.7,8,111.738,8.55,93,86,28.1,92,96,0.13,52790,295.52,0.7,0.6,12.8,1,0,77.5,1115,134411,29081,5661,0,3727,18164,1200,7089,49086,900,876853,74766,12235,14005,46209,287,11625,1304,700941,74,68860,99915,1591,5301,41198,205998,64842,121845,3822,120
United States,Estados Unidos,North America,2006,6.7,7.9,111.0235,8.63,93,86,28.2,93,96,0.13,53738,298.38,0.7,0.6,12.8,1,0,77.7,1106,129640,27531,4943,0,3606,16767,1172,7682,39366,871,847344,72196,12376,13089,44026,216,11553,1231,678428,170,67235,92802,1501,4601,39785,196459,61199,116058,3831,120
United States,Estados Unidos,North America,2007,6.6,7.7,109.026,8.74,93,86,28.3,93,96,0.13,54300,301.23,0.7,0.6,12.9,1,0,78,1273,112291,23243,4257,0,3888,19765,1042,13265,27277,995,850549,70966,15221,10670,38544,185,8885,1450,620516,948,74669,69954,1388,3866,48092,169726,50663,101979,4229,168
United States,Estados Unidos,North America,2008,6.5,7.6,107.758,8.74,94,86,28.4,94,96,0.13,53854,304.09,0.7,0.6,13.2,1,0,78,1126,124656,26123,4538,0,3669,17224,1050,8428,34070,862,830800,69967,12602,12227,42805,828,11327,1208,659516,489,68571,86464,1477,4192,40383,187463,57598,111120,3714,124
United States,Estados Unidos,North America,2009,6.4,7.5,107.0105,8.67,92,86,28.4,93,95,0.13,51996,306.77,0.7,0.6,13.2,1,0,78.4,1367,101170,20907,4704,0,3772,18979,634,15477,19039,1191,908753,75438,14839,9418,35851,249,4932,1405,610949,66,75715,59027,1224,4237,49318,160322,46713,96726,4190,264
United States,Estados Unidos,North America,2010,6.2,7.3,104.5215,8.56,92,86,28.5,93,95,0.13,52963,309.33,0.7,0.6,13.2,1,0,78.5,1141,121781,25309,4367,0,3684,17329,991,9143,31798,868,820215,68625,12837,11831,41719,177,10928,1184,648290,579,69915,82391,1443,4024,40874,182265,55472,108110,3504,129
United States,Estados Unidos,North America,2011,6.1,7.2,105.032,8.66,91,86,28.6,94,96,0.13,53395,311.58,0.7,0.6,13.3,1,0,78.6,1293,106572,21922,4392,0,3747,18767,921,14416,23456,1057,868245,72066,14859,10033,36380,180,6844,1172,609433,927,75309,63437,1279,3977,48526,163040,48073,98223,4021,218
United States,Estados Unidos,North America,2012,6,7.1,104.536,8.85,90,86,28.6,93,94,0.13,54213,313.88,0.7,0.6,13.3,1,0,78.7,1399,98558,20082,4736,0,3720,18723,644,15493,16544,1249,913252,75748,14623,9062,35048,154,4020,1225,606130,4279,74237,56223,1161,4255,48737,156917,45248,94619,4470,282
United States,Estados Unidos,North America,2013,6,7,104.681,8.81,91,86,28.7,93,94,0.12,54831,316.06,0.7,0.6,13.2,1,0,78.7,1186,118965,24760,4277,0,3753,17944,1080,10551,30482,891,823362,68989,13675,11476,41273,125,10637,1176,644331,502,71235,78863,1448,3924,42561,179468,54496,106814,3753,137
United States,Estados Unidos,North America,2014,5.9,6.9,105.6355,8.78,92,86,28.8,93,95,0.12,55675,318.39,0.8,0.6,13.3,1,0,78.8,1249,114585,23705,4238,0,3864,19370,1062,12444,28251,953,836120,69811,15210,10896,39352,240,9586,1201,625940,1031,73228,72852,1414,3861,46498,172341,51575,103120,4301,152
United States,Estados Unidos,North America,2015,5.8,6.8,107.377,8.78,92,86,28.8,93,95,0.12,56763,320.74,0.8,0.6,13.3,1,0,78.7,1108,127120,26781,4707,0,3647,17577,1090,7973,36284,858,837102,70573,12455,12635,43395,235,11466,1206,668318,326,67741,89367,1485,4360,39985,191590,59351,113403,3416,121
Vanuatu,Vanuatu,Oceania,2000,23.9,28.5,181.1765,0.82,70,65,25.4,67,71,0.17,2837,0.18,1.7,1.7,6.5,0,1,67.4,7,9,6,13,49,24,2,8,5,1,32,437,87,84,2,36,0,63,1,108,0,45,26,2,13,45,111,33,62,3,3
Vanuatu,Vanuatu,Oceania,2001,23.7,28.3,176.813,0.76,68,65,25.5,67,70,0.17,2679,0.19,1.7,1.6,6.5,0,1,67.6,7,9,6,13,44,24,2,8,6,1,32,454,89,85,2,36,2,64,1,113,0,49,28,2,13,46,113,34,63,3,3
Vanuatu,Vanuatu,Oceania,2002,23.6,28.1,172.45,0.9,66,65,25.5,67,70,0.17,2478,0.19,1.7,1.6,6.5,0,1,67.8,7,9,6,13,93,24,2,8,6,1,32,451,90,86,2,35,0,63,1,112,0,50,29,2,13,46,110,33,61,3,3
Vanuatu,Vanuatu,Oceania,2003,23.5,28.1,168.7145,0.88,64,65,25.6,67,69,0.17,2519,0.2,1.6,1.6,6.5,0,1,68,7,9,6,12,127,24,2,7,7,1,32,454,90,86,2,35,0,62,1,112,0,51,30,2,12,45,109,32,60,3,3
Vanuatu,Vanuatu,Oceania,2004,23.6,28.1,164.9795,0.85,63,65,25.7,67,69,0.17,2553,0.2,1.6,1.5,6.5,0,1,68.2,6,9,6,12,126,24,2,7,7,1,34,471,90,86,2,36,2,62,1,117,0,55,33,2,12,46,111,33,61,3,3
Vanuatu,Vanuatu,Oceania,2005,23.6,28.2,161.244,0.89,61,65,25.7,67,68,0.17,2622,0.21,1.6,1.5,6.5,0,1,68.4,7,10,6,12,94,26,3,8,7,1,35,503,94,86,2,38,0,64,1,125,0,62,36,2,12,49,116,34,64,3,3
Vanuatu,Vanuatu,Oceania,2006,23.8,28.4,157.5085,1,59,65,25.8,67,68,0.17,2776,0.21,1.6,1.5,6.5,0,1,68.5,7,10,7,12,81,26,3,8,8,1,36,528,96,85,2,39,0,64,1,132,0,66,38,2,12,50,120,35,66,3,3
Vanuatu,Vanuatu,Oceania,2007,23.9,28.6,153.7735,1.01,62,65,25.8,69,67,0.17,2790,0.22,1.6,1.5,6.6,0,1,68.7,7,11,7,13,60,28,3,8,8,1,37,558,101,86,3,41,0,66,1,141,0,71,41,2,13,53,125,37,69,3,3
Vanuatu,Vanuatu,Oceania,2008,24.1,28.8,150.659,1.17,61,65,25.8,70,67,0.17,2877,0.22,1.5,1.5,6.6,0,1,68.8,7,11,8,13,48,28,3,8,9,1,37,586,103,85,3,42,0,66,1,149,0,76,44,2,13,54,129,38,71,3,3
Vanuatu,Vanuatu,Oceania,2009,24.2,29,147.545,0.83,62,65,25.9,72,66,0.17,2893,0.23,1.5,1.5,6.6,0,1,69,7,12,8,13,50,29,3,8,10,1,37,608,104,85,3,43,0,66,1,155,0,80,46,2,12,56,132,39,72,3,3
Vanuatu,Vanuatu,Oceania,2010,24.3,29.1,144.4315,1.36,62,65,25.9,74,65,0.17,2856,0.24,1.5,1.4,6.7,0,1,69.1,7,12,8,13,43,29,3,8,10,1,37,631,104,84,3,44,0,65,1,162,0,84,49,2,12,57,135,40,74,3,3
Vanuatu,Vanuatu,Oceania,2011,24.5,29.3,141.3175,1.82,63,65,26,75,65,0.17,2867,0.24,1.5,1.4,6.7,0,1,69.3,6,13,9,12,24,30,3,8,11,1,38,665,105,83,3,45,0,66,1,171,0,91,52,2,12,58,141,41,76,4,3
Vanuatu,Vanuatu,Oceania,2012,24.5,29.3,138.2035,1.84,64,65,26,77,64,0.17,2817,0.25,1.5,1.4,6.8,0,1,69.4,6,14,9,12,16,30,3,8,11,1,38,689,105,80,3,46,0,65,1,178,0,95,54,2,12,59,144,42,78,4,3
Vanuatu,Vanuatu,Oceania,2013,24.3,29.1,135.872,1.61,64,65,26,78,64,0.17,2751,0.26,1.5,1.4,6.8,0,1,69.6,6,14,10,12,9,30,3,8,12,1,39,716,105,78,3,47,0,65,1,185,0,100,57,2,12,60,148,43,80,4,3
Vanuatu,Vanuatu,Oceania,2014,24.1,28.8,133.54,1.39,64,65,26.1,80,64,0.17,2759,0.26,1.5,1.4,6.8,0,1,69.7,6,15,10,12,2,30,3,8,13,1,40,742,107,77,3,48,12,66,1,192,0,105,59,2,12,61,153,44,82,4,3
Vanuatu,Vanuatu,Oceania,2015,23.6,28.2,131.2085,1.42,64,65,26.1,80,64,0.17,2696,0.27,1.5,1.4,6.8,0,1,69.9,6,16,11,12,1,31,3,8,14,1,40,767,108,75,3,48,11,67,1,198,0,110,62,2,11,62,156,45,84,4,3
"Venezuela, RB",Venezuela,South America,2000,18.4,21.6,160.565,8.09,50,83,26.2,86,77,0.4,4842,24.19,1.8,1.7,6.4,0,1,72.1,399,2820,479,1004,58,700,7857,339,1408,36,780,31963,3277,4985,206,2047,26,2181,8,16887,25,4363,4059,88,947,5408,3388,2502,4637,149,27
"Venezuela, RB",Venezuela,South America,2001,17.8,20.9,159.105,8.15,53,83,26.3,87,70,0.4,4987,24.65,1.8,1.7,6.4,0,1,72.3,374,2956,510,997,30,701,8659,353,1287,40,736,33055,3377,5068,207,2128,14,2109,8,17822,27,4577,4338,92,945,5627,3584,2639,4857,152,26
"Venezuela, RB",Venezuela,South America,2002,17.4,20.3,157.644,6.99,60,83,26.3,81,65,0.4,3701,25.1,1.7,1.7,6.8,0,1,72.5,346,3124,553,963,23,651,9063,342,1299,41,714,34905,3443,5025,204,2016,23,2104,8,19028,20,4888,4685,92,918,5568,3775,2756,5092,150,25
"Venezuela, RB",Venezuela,South America,2003,16.9,19.8,156.3825,6.39,72,83,26.4,86,68,0.4,3273,25.55,1.7,1.6,7,0,1,72.6,365,3286,580,1037,38,694,10090,358,1372,44,773,36846,3849,5860,192,2071,36,2342,9,19915,25,5148,5091,94,993,5845,4011,2915,5362,166,25
"Venezuela, RB",Venezuela,South America,2004,16.4,19.1,155.121,7.58,82,83,26.4,83,86,0.4,4326,26,1.7,1.6,7.2,0,1,72.7,326,3415,571,828,29,638,9499,354,1542,44,755,35887,3596,5083,186,1940,50,1990,9,19650,31,5002,5058,87,795,5657,3912,2805,5174,159,24
"Venezuela, RB",Venezuela,South America,2005,15.8,18.5,153.859,7.98,88,83,26.5,80,87,0.4,5505,26.43,1.7,1.6,7.4,0,1,72.9,294,3573,596,694,36,595,9283,369,1585,43,720,36891,3562,4755,182,1835,44,1796,9,20463,30,5150,5279,81,665,5571,4035,2910,5328,170,23
"Venezuela, RB",Venezuela,South America,2006,15.4,17.9,152.597,8.37,71,83,26.5,73,71,0.4,6833,26.85,1.6,1.6,7.6,0,1,72.9,288,3727,638,627,48,573,9923,365,1663,49,699,39086,3690,4546,178,1852,35,1600,9,21913,22,5512,5688,79,602,5799,4233,3177,5723,155,21
"Venezuela, RB",Venezuela,South America,2007,15,17.4,151.3355,8.89,62,83,26.5,67,62,0.4,8454,27.25,1.6,1.5,8.1,0,1,73,294,3877,675,588,58,574,10728,348,1738,60,683,40688,3904,4669,174,1919,12,1488,10,23102,3,5924,6065,80,566,6104,4407,3421,6060,160,20
"Venezuela, RB",Venezuela,South America,2008,14.7,17.2,150.294,8.41,53,83,26.5,76,50,0.4,11433,27.64,1.6,1.5,8.2,0,1,73.1,293,4053,714,559,38,584,11381,396,1739,70,686,42689,4115,4828,173,2003,17,1394,10,24417,1,6412,6521,85,537,6354,4588,3617,6369,168,19
"Venezuela, RB",Venezuela,South America,2009,14.6,17,149.2525,7.75,84,83,26.6,75,84,0.4,11765,28.03,1.6,1.5,8.3,0,1,73.1,290,4206,731,523,55,567,12068,428,1861,73,677,43284,4287,5018,163,2027,9,1325,10,24932,10,6686,6730,85,503,6297,4639,3621,6403,171,18
"Venezuela, RB",Venezuela,South America,2010,14.7,17.1,148.2105,7.4,78,83,26.6,74,78,0.4,13825,28.44,1.6,1.5,8.9,0,1,73.1,289,4370,716,493,72,564,12213,422,1941,70,668,41767,4327,5092,149,2051,67,1253,10,24352,0,6648,6650,80,475,6167,4539,3353,6083,170,18
